Date;Precipitation;Temperature;Relative humidity
2018-01-01;19.4;24.641666666666666;83.70833333333333
2018-01-02;3.4000000000000004;23.14583333333333;89.08333333333333
2018-01-03;0.4;24.099999999999998;76.45833333333333
2018-01-04;0.0;26.075;61.041666666666664
2018-01-05;0.0;28.370833333333337;52.458333333333336
2018-01-06;0.0;25.170833333333334;66.66666666666667
2018-01-07;0.0;22.204166666666666;62.916666666666664
2018-01-08;0.0;22.85416666666666;68.75
2018-01-09;0.0;23.895833333333332;72.41666666666667
2018-01-10;34.0;25.245833333333334;79.0
2018-01-11;0.0;24.808333333333334;78.875
2018-01-12;1.0;24.52083333333333;83.83333333333333
2018-01-13;0.0;25.874999999999996;79.33333333333333
2018-01-14;8.0;25.55416666666667;84.16666666666667
2018-01-15;11.799999999999997;25.662499999999998;86.91666666666667
2018-01-16;0.0;24.59583333333333;79.16666666666667
2018-01-17;0.0;25.120833333333326;81.95833333333333
2018-01-18;7.4;26.274999999999995;82.95833333333333
2018-01-19;0.0;25.379166666666666;71.58333333333333
2018-01-20;0.0;25.279166666666672;68.04166666666667
2018-01-21;14.199999999999998;22.829166666666666;82.875
2018-01-22;8.599999999999998;22.6375;93.41666666666667
2018-01-23;4.0;24.545833333333334;87.16666666666667
2018-01-24;17.799999999999997;25.295833333333334;79.83333333333333
2018-01-25;5.8;23.65833333333333;82.45833333333333
2018-01-26;0.0;22.208333333333332;75.70833333333333
2018-01-27;0.0;23.96666666666667;69.83333333333333
2018-01-28;13.999999999999998;25.09583333333333;78.83333333333333
2018-01-29;0.0;23.912499999999998;80.16666666666667
2018-01-30;0.0;23.983333333333338;78.33333333333333
2018-01-31;0.0;24.254166666666663;77.58333333333333
2018-02-01;0.0;24.233333333333345;77.08333333333333
2018-02-02;0.0;24.375000000000004;69.66666666666667
2018-02-03;0.0;24.458333333333332;71.0
2018-02-04;0.0;23.179166666666664;71.41666666666667
2018-02-05;0.0;23.908333333333335;70.75
2018-02-06;0.0;24.7;72.54166666666667
2018-02-07;0.0;24.9875;75.83333333333333
2018-02-08;0.0;26.054166666666664;72.45833333333333
2018-02-09;24.8;26.400000000000002;75.79166666666667
2018-02-10;3.8;25.629166666666663;80.04166666666667
2018-02-11;9.799999999999999;23.637500000000003;88.125
2018-02-12;2.2;20.937500000000004;82.16666666666667
2018-02-13;0.0;20.408333333333335;73.875
2018-02-14;0.0;21.995833333333337;73.70833333333333
2018-02-15;0.0;22.78333333333333;68.70833333333333
2018-02-16;0.0;23.60833333333333;68.70833333333333
2018-02-17;0.0;24.274999999999995;70.95833333333333
2018-02-18;0.0;25.387500000000006;69.5
2018-02-19;0.6000000000000001;24.995833333333337;73.29166666666667
2018-02-20;28.200000000000003;23.287499999999998;91.83333333333333
2018-02-21;13.399999999999999;22.820833333333336;90.04166666666667
2018-02-22;1.8;21.483333333333334;81.75
2018-02-23;0.0;22.7375;80.91666666666667
2018-02-24;0.0;23.354166666666668;80.91666666666667
2018-02-25;0.0;24.1125;79.625
2018-02-26;0.0;24.08333333333334;80.04166666666667
2018-02-27;25.4;24.424999999999997;83.04166666666667
2018-02-28;0.4;23.508333333333336;86.75
2018-03-01;0.0;25.662500000000005;81.04166666666667
2018-03-02;0.0;25.770833333333332;80.95833333333333
2018-03-03;0.0;24.758333333333336;80.08333333333333
2018-03-04;3.2;25.216666666666658;81.29166666666667
2018-03-05;0.2;24.762500000000003;84.41666666666667
2018-03-06;0.0;24.070833333333336;81.125
2018-03-07;1.0;21.708333333333332;68.875
2018-03-08;0.0;21.420833333333334;73.45833333333333
2018-03-09;0.0;22.329166666666666;76.125
2018-03-10;0.0;24.933333333333337;75.95833333333333
2018-03-11;0.0;26.337500000000006;75.54166666666667
2018-03-12;7.800000000000001;20.729166666666668;70.0
2018-03-13;0.0;20.99166666666667;68.75
2018-03-14;0.0;24.599999999999998;59.875
2018-03-15;37.6;23.933333333333334;85.33333333333333
2018-03-16;0.0;21.808333333333334;67.25
2018-03-17;0.0;23.7375;77.375
2018-03-18;0.0;27.64583333333334;74.25
2018-03-19;7.800000000000001;22.97083333333333;80.75
2018-03-20;6.6000000000000005;19.1;85.25
2018-03-21;0.0;19.65;80.79166666666667
2018-03-22;0.0;19.699999999999992;76.375
2018-03-23;0.0;23.879166666666663;74.20833333333333
2018-03-24;19.999999999999996;23.562500000000004;86.91666666666667
2018-03-25;10.6;21.249999999999996;90.375
2018-03-26;0.6000000000000001;18.974999999999998;84.08333333333333
2018-03-27;0.4;20.754166666666666;91.95833333333333
2018-03-28;0.4;22.837500000000002;89.875
2018-03-29;2.6000000000000005;22.979166666666668;92.54166666666667
2018-03-30;0.0;24.150000000000002;87.25
2018-03-31;17.8;22.44583333333334;96.04166666666667
2018-04-01;6.3999999999999995;22.025000000000002;95.04166666666667
2018-04-02;20.599999999999998;21.23333333333333;95.70833333333333
2018-04-03;5.6;22.275000000000002;88.29166666666667
2018-04-04;1.5999999999999999;21.708333333333332;89.08333333333333
2018-04-05;0.0;21.745833333333334;84.29166666666667
2018-04-06;0.0;21.899999999999995;84.33333333333333
2018-04-07;0.0;23.41666666666666;79.875
2018-04-08;0.0;23.870833333333334;80.04166666666667
2018-04-09;0.0;24.458333333333332;81.41666666666667
2018-04-10;0.0;24.816666666666666;74.75
2018-04-11;0.0;26.245833333333337;71.75
2018-04-12;0.0;27.145833333333332;66.95833333333333
2018-04-13;6.000000000000001;20.92083333333333;87.83333333333333
2018-04-14;0.0;19.595833333333335;76.70833333333333
2018-04-15;0.0;21.08333333333334;77.83333333333333
2018-04-16;0.0;21.525000000000002;75.29166666666667
2018-04-17;0.0;21.6125;72.125
2018-04-18;0.0;22.791666666666668;72.16666666666667
2018-04-19;0.0;23.34166666666667;72.83333333333333
2018-04-20;0.0;24.34583333333333;71.45833333333333
2018-04-21;27.8;21.15416666666667;93.125
2018-04-22;0.2;22.40833333333333;85.20833333333333
2018-04-23;0.2;24.433333333333326;78.75
2018-04-24;0.0;24.38333333333333;84.58333333333333
2018-04-25;0.0;24.299999999999997;85.83333333333333
2018-04-26;0.0;24.04166666666667;88.33333333333333
2018-04-27;0.0;23.520833333333332;82.79166666666667
2018-04-28;0.0;24.83333333333334;77.875
2018-04-29;0.0;25.34166666666667;75.66666666666667
2018-04-30;20.400000000000002;23.70416666666667;86.5
2018-05-01;5.999999999999999;20.008333333333336;93.20833333333333
2018-05-02;0.0;20.674999999999997;84.45833333333333
2018-05-03;0.0;21.97083333333333;85.91666666666667
2018-05-04;0.2;21.40833333333333;87.79166666666667
2018-05-05;0.0;21.74166666666667;89.33333333333333
2018-05-06;0.0;21.724999999999998;86.75
2018-05-07;0.0;20.67083333333333;83.25
2018-05-08;0.0;21.516666666666666;79.04166666666667
2018-05-09;0.0;-395.74583333333334;77.08333333333333
2018-05-10;0.0;23.183333333333334;75.58333333333333
2018-05-11;9.799999999999999;21.40416666666667;83.33333333333333
2018-05-12;0.0;18.8625;79.08333333333333
